ID;Stress;Resolucao;UF;Cidade;Origem_reclamacao;Data_reclamacao;Data_primeira_interacao;Problemas;Nota;Retorno_negocio;Quantidade_interacoes;Data_criacao_ultima_interacao;tempo_espera_primeira;tempo_total_atendimento;dia_semana_reclamacao;dia_semana_primeira_interacao;dia_semana_ultima_interacao;ano_reclamacao;ano_primeira_interacao;ano_ultima_interacao;dia_reclamacao;dia_primeira_interacao;dia_ultima_interacao;mes_reclamacao;mes_primeira_interacao;mes_ultima_interacao;hora_reclamacao;hora_primeira_interacao;hora_ultima_interacao;min_reclamacao;min_primeira_interacao;min_ultima_interacao;grupo_notas
92761401;57,96894164;1;8;9;2;2019-06-27 10:41:44;2019-06-28 10:41:12;31;10;1;2;2019-06-28 10:58:08;1439,4666666666667;1456,4;3;4;4;2019;2019;2019;27;28;28;6;6;6;10;10;10;41;41;58;2
92765309;48,35350421;1;20;163;2;2019-06-27 12:01:22;2019-06-28 18:09:22;35;8;1;2;2019-07-01 11:22:06;1808,0;5720,733333333334;3;4;0;2019;2019;2019;27;28;1;6;6;7;12;18;11;1;9;22;2
92768329;54,05853470000001;1;15;86;1;2019-06-27 13:13:58;2019-07-01 10:27:05;12;10;1;2;2019-07-01 13:10:24;5593,116666666667;5756,433333333333;3;0;0;2019;2019;2019;27;1;1;6;7;7;13;10;13;13;27;10;2
92768353;59,91362455;1;15;160;1;2019-06-27 13:14:39;2019-06-28 12:02:22;40;8;1;2;2019-07-02 15:49:44;1367,7166666666667;7355,083333333333;3;4;1;2019;2019;2019;27;28;2;6;6;7;13;12;15;14;2;49;2
92769830;44,17886171;1;20;163;0;2019-06-27 13:52:28;2019-06-27 14:23:50;17;10;1;2;2019-07-01 20:24:40;31,366666666666667;6152,2;3;3;0;2019;2019;2019;27;27;1;6;6;7;13;14;20;52;23;24;2
92774155;64,62609366;1;20;120;2;2019-06-27 15:40:59;2019-06-28 17:21:32;0;7;0;2;2019-07-01 07:56:58;1540,55;5295,983333333334;3;4;0;2019;2019;2019;27;28;1;6;6;7;15;17;7;40;21;56;1
92786949;60,49556904;1;20;144;2;2019-06-27 23:09:27;2019-06-28 17:10:48;9;5;1;2;2019-06-30 11:34:52;1081,35;3625,4166666666665;3;4;6;2019;2019;2019;27;28;30;6;6;6;23;17;11;9;10;34;0
92793693;57,77479347;1;20;163;1;2019-06-28 10:10:41;2019-07-01 14:02:10;37;8;1;2;2019-07-01 14:51:00;4551,483333333334;4600,316666666667;4;0;0;2019;2019;2019;28;1;1;6;7;7;10;14;14;10;2;51;2
92797882;61,04021907;1;8;30;0;2019-06-28 11:48:32;2019-06-28 18:00:57;14;10;1;2;2019-06-28 18:01:37;372,4166666666667;373,0833333333333;4;4;4;2019;2019;2019;28;28;28;6;6;6;11;18;18;48;0;1;2
92802299;53,53409625;0;20;152;2;2019-06-28 13:44:44;2019-07-01 14:55:51;26;0;0;2;2019-07-02 15:58:20;4391,116666666667;5893,6;4;0;1;2019;2019;2019;28;1;2;6;7;7;13;14;15;44;55;58;0
92803477;60,04801937;0;20;163;2;2019-06-28 14:14:01;2019-07-01 16:29:28;18;0;0;2;2019-07-01 19:49:22;4455,45;4655,35;4;0;0;2019;2019;2019;28;1;1;6;7;7;14;16;19;14;29;49;0
92819057;40,78411696;1;15;98;1;2019-06-29 01:03:47;2019-07-02 16:10:57;33;10;1;2;2019-07-02 23:27:21;5227,166666666667;5663,566666666667;5;1;1;2019;2019;2019;29;2;2;6;7;7;1;16;23;3;10;27;2
92857297;59,123041;0;17;111;1;2019-07-01 11:09:36;2019-07-02 11:20:06;47;0;0;2;2019-07-02 19:49:51;1450,5;1960,25;0;1;1;2019;2019;2019;1;2;2;7;7;7;11;11;19;9;20;49;0
92891377;54,40282222;0;8;107;2;2019-07-02 09:32:39;2019-07-02 15:52:45;11;1;0;2;2019-07-02 16:04:38;380,1;391,98333333333335;1;1;1;2019;2019;2019;2;2;2;7;7;7;9;15;16;32;52;4;0
92899293;59,46453854;1;15;132;1;2019-07-02 12:17:50;2019-07-03 10:34:40;38;5;1;2;2019-07-03 10:43:54;1336,8333333333333;1346,0666666666666;1;2;2;2019;2019;2019;2;3;3;7;7;7;12;10;10;17;34;43;0
92909187;59,1993312;1;6;55;3;2019-07-02 16:00:24;2019-07-02 16:44:41;2;10;1;2;2019-07-02 16:56:24;44,28333333333333;56,0;1;1;1;2019;2019;2019;2;2;2;7;7;7;16;16;16;0;44;56;2
